Datetime,Open,High,Low,Close,Adj Close,Volume
2022-01-03 09:30:00-05:00,167.5500030517578,169.04299926757812,166.16049194335938,168.76199340820312,168.76199340820312,828942
2022-01-03 10:30:00-05:00,168.78700256347656,170.70350646972656,168.62100219726562,170.31385803222656,170.31385803222656,712203
2022-01-03 11:30:00-05:00,170.26800537109375,170.53170776367188,169.56900024414062,170.07138061523438,170.07138061523438,396038
2022-01-03 12:30:00-05:00,170.0605010986328,170.43350219726562,169.67974853515625,169.93124389648438,169.93124389648438,179261
2022-01-03 13:30:00-05:00,169.9512481689453,170.55599975585938,169.8472442626953,170.43800354003906,170.43800354003906,217887
2022-01-03 14:30:00-05:00,170.4342498779297,170.57005310058594,169.8249969482422,170.1387481689453,170.1387481689453,218404
2022-01-03 15:30:00-05:00,170.08950805664062,170.42800903320312,169.95999145507812,170.37899780273438,170.37899780273438,250827
2022-01-04 09:30:00-05:00,170.43800354003906,171.39999389648438,168.38485717773438,169.0489959716797,169.0489959716797,841041
2022-01-04 10:30:00-05:00,168.95350646972656,168.95350646972656,166.34950256347656,166.75799560546875,166.75799560546875,617672
2022-01-04 11:30:00-05:00,166.7364959716797,167.72750854492188,166.61349487304688,167.14700317382812,167.14700317382812,442199
2022-01-04 12:30:00-05:00,167.11474609375,167.35000610351562,166.60000610351562,166.69699096679688,166.69699096679688,228611
2022-01-04 13:30:00-05:00,166.6824951171875,167.05699157714844,166.47799682617188,166.65200805664062,166.65200805664062,254032
2022-01-04 14:30:00-05:00,166.71249389648438,167.86325073242188,166.69900512695312,167.82949829101562,167.82949829101562,288507
2022-01-04 15:30:00-05:00,167.7928466796875,168.1324920654297,167.17649841308594,167.4875030517578,167.4875030517578,366556
2022-01-05 09:30:00-05:00,166.88299560546875,167.10000610351562,164.5644989013672,166.8675079345703,166.8675079345703,640877
2022-01-05 10:30:00-05:00,166.8094940185547,166.875,166.06085205078125,166.75,166.75,246586
2022-01-05 11:30:00-05:00,166.73849487304688,166.8000030517578,166.30050659179688,166.40699768066406,166.40699768066406,167639
2022-01-05 12:30:00-05:00,166.40023803710938,166.614501953125,165.8000030517578,166.5229949951172,166.5229949951172,261896
2022-01-05 13:30:00-05:00,166.50326538085938,167.12625122070312,165.1125030517578,165.46900939941406,165.46900939941406,392291
2022-01-05 14:30:00-05:00,165.5467529296875,165.80149841308594,164.76600646972656,165.30799865722656,165.30799865722656,616956
2022-01-05 15:30:00-05:00,165.3280029296875,165.56600952148438,164.36300659179688,164.39999389648438,164.39999389648438,505519
2022-01-06 09:30:00-05:00,164.0406494140625,164.8000030517578,161.9372100830078,163.40475463867188,163.40475463867188,848562
2022-01-06 10:30:00-05:00,163.5185089111328,164.41049194335938,162.97781372070312,163.7834930419922,163.7834930419922,341860
2022-01-06 11:30:00-05:00,163.77049255371094,163.98849487304688,163.17849731445312,163.42324829101562,163.42324829101562,209728
2022-01-06 12:30:00-05:00,163.4029998779297,164.1199951171875,163.3087615966797,163.45724487304688,163.45724487304688,173671
2022-01-06 13:30:00-05:00,163.4739990234375,163.9134979248047,163.20899963378906,163.30300903320312,163.30300903320312,155161
2022-01-06 14:30:00-05:00,163.33377075195312,164.0489959716797,163.05099487304688,163.5,163.5,193704
2022-01-06 15:30:00-05:00,163.468505859375,163.58499145507812,162.9250030517578,163.21600341796875,163.21600341796875,273218
2022-01-07 09:30:00-05:00,163.8564910888672,165.17950439453125,163.01904296875,163.32550048828125,163.32550048828125,616592
2022-01-07 10:30:00-05:00,163.2135009765625,163.6427459716797,162.1020050048828,162.8000030517578,162.8000030517578,367204
2022-01-07 11:30:00-05:00,162.75900268554688,163.19949340820312,162.3000030517578,162.51998901367188,162.51998901367188,205144
2022-01-07 12:30:00-05:00,162.48960876464844,162.98001098632812,162.25,162.6272430419922,162.6272430419922,161752
2022-01-07 13:30:00-05:00,162.64300537109375,162.78750610351562,162.031005859375,162.20350646972656,162.20350646972656,194476
2022-01-07 14:30:00-05:00,162.16400146484375,162.88499450683594,162.16400146484375,162.77468872070312,162.77468872070312,242348
2022-01-07 15:30:00-05:00,162.79299926757812,163.25,162.55250549316406,162.5854949951172,162.5854949951172,320293
2022-01-10 09:30:00-05:00,160.25,160.5229949951172,156.53225708007812,157.13626098632812,157.13626098632812,1479513
2022-01-10 10:30:00-05:00,157.06948852539062,158.68374633789062,156.30450439453125,158.67550659179688,158.67550659179688,619377
2022-01-10 11:30:00-05:00,158.62350463867188,158.6959991455078,157.45150756835938,157.52499389648438,157.52499389648438,319967
