Datetime,Open,High,Low,Close,Adj Close,Volume,Pivot
2022-01-03 09:30:00-05:00,134.07000732421875,134.80999755859375,133.6300048828125,134.62100219726562,134.62100219726562,971689,-1
2022-01-03 10:30:00-05:00,134.60000610351562,135.38999938964844,134.36500549316406,135.32000732421875,135.32000732421875,645220,0
2022-01-03 11:30:00-05:00,135.2899932861328,135.3699951171875,134.80999755859375,135.32000732421875,135.32000732421875,496707,0
2022-01-03 12:30:00-05:00,135.30999755859375,135.83700561523438,135.1999969482422,135.8249969482422,135.8249969482422,453370,0
2022-01-03 13:30:00-05:00,135.8249969482422,135.9499969482422,135.60350036621094,135.85000610351562,135.85000610351562,449746,0
2022-01-03 14:30:00-05:00,135.8699951171875,136.2949981689453,135.72579956054688,136.22500610351562,136.22500610351562,537269,0
2022-01-03 15:30:00-05:00,136.2436981201172,136.29490661621094,135.91000366210938,136.02999877929688,136.02999877929688,635799,0
2022-01-04 09:30:00-05:00,136.10000610351562,139.9499969482422,135.97000122070312,139.22000122070312,139.22000122070312,1757830,0
2022-01-04 10:30:00-05:00,139.22999572753906,139.8300018310547,139.05430603027344,139.3800048828125,139.3800048828125,1084694,0
2022-01-04 11:30:00-05:00,139.36000061035156,139.36000061035156,138.14999389648438,139.05999755859375,139.05999755859375,1055090,0
2022-01-04 12:30:00-05:00,139.0800018310547,139.2100067138672,138.6199951171875,138.80999755859375,138.80999755859375,753623,0
2022-01-04 13:30:00-05:00,138.89999389648438,138.94000244140625,138.1649932861328,138.69000244140625,138.69000244140625,572532,0
2022-01-04 14:30:00-05:00,138.6999969482422,138.97999572753906,138.58999633789062,138.7100067138672,138.7100067138672,641039,0
2022-01-04 15:30:00-05:00,138.7100067138672,138.74000549316406,137.91000366210938,138.05999755859375,138.05999755859375,858682,0
2022-01-05 09:30:00-05:00,138.30999755859375,139.92999267578125,137.8800048828125,139.91000366210938,139.91000366210938,1228674,0
2022-01-05 10:30:00-05:00,139.89999389648438,140.5800018310547,139.82000732421875,140.12989807128906,140.12989807128906,978794,0
2022-01-05 11:30:00-05:00,140.11000061035156,141.85899353027344,139.9600067138672,141.8350067138672,141.8350067138672,839422,1
2022-01-05 12:30:00-05:00,141.8300018310547,142.1999969482422,141.00999450683594,141.32969665527344,141.32969665527344,1252351,0
2022-01-05 13:30:00-05:00,141.32989501953125,141.66000366210938,140.6497039794922,140.6750030517578,140.6750030517578,1071312,0
2022-01-05 14:30:00-05:00,140.6750030517578,140.79840087890625,139.1199951171875,139.1199951171875,139.1199951171875,1286033,0
2022-01-05 15:30:00-05:00,139.10000610351562,139.16000366210938,138.16000366210938,138.22000122070312,138.22000122070312,1491728,0
2022-01-06 09:30:00-05:00,137.67999267578125,138.3300018310547,133.88999938964844,134.1269989013672,134.1269989013672,2783474,0
2022-01-06 10:30:00-05:00,134.14059448242188,135.1999969482422,132.50999450683594,132.85000610351562,132.85000610351562,1865013,-1
2022-01-06 11:30:00-05:00,132.82000732421875,135.49000549316406,132.6999969482422,134.76010131835938,134.76010131835938,1262977,0
2022-01-06 12:30:00-05:00,134.7783966064453,135.4199981689453,134.69000244140625,135.32000732421875,135.32000732421875,570373,0
2022-01-06 13:30:00-05:00,135.30670166015625,135.55499267578125,134.81500244140625,135.50999450683594,135.50999450683594,600618,0
2022-01-06 14:30:00-05:00,135.51499938964844,135.82000732421875,135.3209991455078,135.56500244140625,135.56500244140625,863895,1
2022-01-06 15:30:00-05:00,135.56300354003906,135.8300018310547,135.33999633789062,135.33999633789062,135.33999633789062,1178798,0
2022-01-07 09:30:00-05:00,134.89999389648438,135.66180419921875,134.36000061035156,134.41000366210938,134.41000366210938,972327,0
2022-01-07 10:30:00-05:00,134.39999389648438,134.55999755859375,133.51109313964844,134.17999267578125,134.17999267578125,718327,0
2022-01-07 11:30:00-05:00,134.16000366210938,134.91969299316406,134.16000366210938,134.77499389648438,134.77499389648438,447855,0
2022-01-07 12:30:00-05:00,134.77999877929688,135.07000732421875,134.47000122070312,134.55999755859375,134.55999755859375,396997,0
2022-01-07 13:30:00-05:00,134.5803985595703,134.9600067138672,134.44720458984375,134.5850067138672,134.5850067138672,425539,0
2022-01-07 14:30:00-05:00,134.57009887695312,135.19000244140625,134.47999572753906,134.97999572753906,134.97999572753906,530344,0
